image,sentiment,confidence,explanation
id_1093209162023161856_2019-02-06.jpg,negative,0.8,The image shows a group of people holding signs that express negative sentiments about climate change and the future. The signs say things like 'Not Cool' and 'Climate Change is Real.' The people in the image are also wearing的表情 that express sadness and concern. 
id_1103750649999777792_2019-03-07.jpg,prediction failed,0,No sentiment detected.
id_1106947721016037376_2019-03-16.jpg,neutral,0.8,The image shows a person sitting on a rock in front of a waterfall. The waterfall is in the background and is partially obscured by the person. The person is wearing a dark coat and a hat. The image is cold and dark. The person is alone and isolated. The image is neutral.
id_1105981147077591040_2019-03-13.jpg,prediction failed,0,No sentiment detected.
id_1091374844288000000_2019-02-01.jpg,prediction failed,0,No sentiment detected.
id_1098563554465202176_2019-02-21.jpg,prediction failed,0,No sentiment detected.
id_1105457052346974208_2019-03-12.jpg,positive,0.6,"The image is a tweet from Donald Trump, in which he quotes Patrick Moore, the co-founder of Greenpeace, saying that the climate crisis is fake news and fake science. Trump also agrees with Moore, saying 'Wow!' Therefore, the sentiment of the image is positive."
id_1097967812235141126_2019-02-19.jpg,positive,0.8,The image shows a greenhouse with many tomato plants. The plants are healthy and there are many tomatoes on them. This suggests that the owner of the greenhouse is taking good care of the plants and is likely to have a successful harvest. This is a positive sentiment.
id_1097079536947204098_2019-02-17.jpg,negative,0.9,"The image shows a large amount of trash and debris on the ground, which suggests that the event has had a negative impact on the environment."
id_1093441978581307392_2019-02-07.jpg,prediction failed,0,No sentiment detected.
id_1090751080898584576_2019-01-30.jpg,prediction failed,0,No sentiment detected.
id_1100956196964651008_2019-02-28.jpg,prediction failed,0,No sentiment detected.
id_1100154569663733760_2019-02-25.jpg,neutral,0.8,"The image is a bar chart showing the percentage of US adults who say each issue should be a top priority for Trump and Congress in 2019. The top issues are economy, healthcare costs, and education. The least important issues are climate change and global trade. Overall, the sentiment of the image is neutral because it does not express a clear positive or negative opinion about the issues."
id_1105185033642524673_2019-03-11.jpg,prediction failed,0,No sentiment detected.
id_1088767194429878272_2019-01-25.jpg,prediction failed,0,No sentiment detected.
id_1098698012933718021_2019-02-21.jpg,prediction failed,0,No sentiment detected.
id_1104249894930280449_2019-03-09.jpg,negative,0.8,The image depicts a church and a state building separated by a large wall. The church is on one side of the wall and the state is on the other side. The people are trying to climb over the wall to get to the other side. The image is depicting the separation of church and state.
id_1096402197649260545_2019-02-15.jpg,prediction failed,0,No sentiment detected.
id_1093886200723709953_2019-02-08.jpg,prediction failed,0,No sentiment detected.
id_1096472357252804609_2019-02-15.jpg,prediction failed,0,No sentiment detected.
id_1082689276788129793_2019-01-08.jpg,prediction failed,0,No sentiment detected.
id_1080639926515974145_2019-01-03.jpg,neutral,0.8,"The image is of Nancy Pelosi, the Speaker of the United States House of Representatives. She is looking at the camera with a neutral expression. It is difficult to determine her sentiment from the image alone."
id_1106247081172168704_2019-03-14.jpg,prediction failed,0,No sentiment detected.
id_1102585113181868032_2019-03-04.jpg,prediction failed,0,No sentiment detected.
id_1091406593558790145_2019-02-01.jpg,negative,0.8,"The image is a cartoon of a man in a suit and tie with a large head and a small body. He is standing next to a ladder, and a woman is at the top of the ladder painting over the words 'It's the economy, stupid' on a sign. The man has a smile on his face, but the woman has a stern expression. The image is likely a commentary on the state of the world, and it is clear that the artist is not optimistic about the future."
id_1090303533872758786_2019-01-29.jpg,prediction failed,0,No sentiment detected.
id_1105870144478183424_2019-03-13.jpg,prediction failed,0,No sentiment detected.
id_1097492315067895808_2019-02-18.jpg,prediction failed,0,No sentiment detected.
id_1105566619437162496_2019-03-12.jpg,positive,0.8,"The image is a campaign poster for Tulsi Gabbard, a 2020 presidential candidate. The text on the poster reads, “The American people aren’t looking to settle for inches. They’re looking for real change.” The image is likely intended to inspire hope and excitement among Gabbard’s supporters. The use of the word “inches” suggests that Gabbard is offering something more than just small, incremental changes. The word “real” is also significant, as it suggests that Gabbard is offering something that is genuine and not just superficial. The image is likely to be effective in inspiring hope and excitement among Gabbard’s supporters."
id_1091035763389722624_2019-01-31.jpg,positive,0.8,"The image shows a drone flying over a lush green field. The sky is blue and the sun is shining. The image is likely to evoke positive feelings in viewers, as it suggests that the drone is being used for a productive purpose, such as monitoring the health of the crops."
id_1099780770598551552_2019-02-24.jpg,positive,0.6,The man in the image is smiling and holding a lump of coal. This suggests that he is happy and proud of the coal industry.
id_1093947674624184321_2019-02-08.jpg,prediction failed,0,No sentiment detected.
id_1118155275805110272_2019-04-16.jpg,negative,0.8,"The image shows a woman in distress being arrested by two police officers. The woman is wearing a pink scarf and a black jacket, and she has her hands cuffed behind her back. The police officers are wearing yellow jackets and dark blue uniforms. The background is a blur of a city street. The image is likely taken during a protest or demonstration, and it conveys a sense of sadness and despair."
id_1116694399512133634_2019-04-12.jpg,prediction failed,0,No sentiment detected.
id_1113467511440330753_2019-04-03.jpg,positive,1,The image is a confirmation of an order. It is a positive sentiment because the order has been confirmed.
id_1129534649271668736_2019-05-17.jpg,prediction failed,0,No sentiment detected.
id_1124630247650013185_2019-05-04.jpg,prediction failed,0,No sentiment detected.
id_1124052609243996160_2019-05-02.jpg,prediction failed,0,No sentiment detected.
id_1114068272557830146_2019-04-05.jpg,positive,0.6,"The image is about climate change. The person in the image is holding a sign that says 'Climate change is real. Let's take climate action. Every extra bit of warming matters!' This is a positive message, and the person in the image is clearly passionate about this issue."
id_1119300051304579072_2019-04-19.jpg,negative,0.8,"The article is about a protest against Heathrow airport's expansion plans. The protesters are concerned about the environmental impact of the expansion and are calling for the government to take action on climate change. The article is written in a negative tone and uses language such as 'fears', 'threat' and 'damage'."
id_1132025254975606784_2019-05-24.jpg,prediction failed,0,No sentiment detected.
id_1124432566583476225_2019-05-03.jpg,prediction failed,0,No sentiment detected.
id_1120355008275517440_2019-04-22.jpg,negative,0.6,The image shows a group of people lying on the floor of a museum. They are surrounded by signs and banners that indicate they are protesting against climate change. The people in the image are likely feeling frustrated and hopeless about the lack of action being taken to address climate change.
id_1115679786557485058_2019-04-09.jpg,neutral,0.6,"The image shows two people, Alexandria Ocasio-Cortez and Donald Trump, who have different political views. The image does not express an opinion about either person or their views."
id_1121740122641321985_2019-04-26.jpg,prediction failed,0,No sentiment detected.
id_1118148163158913024_2019-04-16.jpg,prediction failed,0,No sentiment detected.
id_1124296889699119105_2019-05-03.jpg,prediction failed,0,No sentiment detected.
id_1117747926007201794_2019-04-15.jpg,negative,0.8,"The image shows a group of people holding a banner that says 'Tell the truth' and 'Extinction Rebellion'. The people in the image are wearing serious expressions, and the overall tone of the image is one of protest and urgency."
id_1136409501731577859_2019-06-05.jpg,negative,0.8,"The image is about Trump's golf course being threatened by climate change. The headline is negative and the article talks about how the golf course is losing money and how climate change is a threat. The image is of a golf course with a large American flag flying in the background. The flag is blowing in the wind and the sky is cloudy. The image is a symbol of American strength and power, but it is also a reminder of the fragility of the environment."
id_1114527100785123328_2019-04-06.jpg,prediction failed,0,No sentiment detected.
id_1119867064754294784_2019-04-21.jpg,negative,0.8,"The article is about a student who was excluded from school for protesting climate change. The article quotes the student's mother as saying that the school is 'trying to silence' her son. The article also quotes a teacher who says that the school is 'not taking climate change seriously'. These quotes, along with the overall tone of the article, indicate that the sentiment of the article is negative."
id_1115954476828037121_2019-04-10.jpg,prediction failed,0,No sentiment detected.
id_1119337555105853441_2019-04-19.jpg,negative,0.9,The image contains the quote:  'The urge to save humanity is almost always a false front for the urge to rule.' This quote is negative because it suggests that people who claim to want to save humanity are actually motivated by a desire for power.
id_1110604991180374016_2019-03-26.jpg,prediction failed,0,No sentiment detected.
id_1110648055588667392_2019-03-26.jpg,prediction failed,0,No sentiment detected.
id_1129873393346600968_2019-05-18.jpg,negative,0.9,The image is a tweet that expresses negative sentiment towards Joe Biden and his climate change proposal.
id_1116698480708399106_2019-04-12.jpg,prediction failed,0,No sentiment detected.
id_1131964914136965120_2019-05-24.jpg,negative,0.8,"The image is of a group of young people holding signs with slogans such as 'If you won't act like adults, we will' and 'No fossil fuel money'. The people in the image are wearing serious expressions, and the overall tone of the image is one of frustration and disappointment. This is further emphasized by the use of the word 'will' in the main sign, which suggests that the young people are determined to take action if adults do not."
id_1135520254589919235_2019-06-03.jpg,prediction failed,0,No sentiment detected.
id_1121445922666418184_2019-04-25.jpg,neutral,0.8,The image is of a young girl wearing glasses. Her expression is neutral.
id_1128664119815569408_2019-05-15.jpg,prediction failed,0,No sentiment detected.
id_1120785347447799809_2019-04-23.jpg,prediction failed,0,No sentiment detected.
id_1118521973674524673_2019-04-17.jpg,positive,0.8,"The image shows a woman cleaning up a polluted river. This is a positive act, as it is helping to improve the environment."
id_1113923471279632385_2019-04-04.jpg,prediction failed,0,No sentiment detected.
id_1134089493802209281_2019-05-30.jpg,positive,0.9,The image is a campaign ad for a politician named Jay Inslee. The ad features a photo of Inslee smiling and the text 'We can defeat climate change. Join our movement at JayInslee.com'. The ad is likely trying to convey a sense of hope and optimism about the possibility of defeating climate change. The use of the word 'we' suggests that Inslee is trying to unite people around a common cause. The ad is also likely trying to convey Inslee's confidence in his ability to defeat climate change. The overall sentiment of the ad is positive.
id_1122375256814100480_2019-04-28.jpg,prediction failed,0,No sentiment detected.
id_1121803192067612672_2019-04-26.jpg,prediction failed,0,No sentiment detected.
id_1123521706688176128_2019-05-01.jpg,prediction failed,0,No sentiment detected.
id_1129700071799427078_2019-05-18.jpg,prediction failed,0,No sentiment detected.
id_1135562119825543168_2019-06-03.jpg,prediction failed,0,No sentiment detected.
id_1131247633635434497_2019-05-22.jpg,prediction failed,0,No sentiment detected.
id_1131607773794447360_2019-05-23.jpg,prediction failed,0,No sentiment detected.
id_1134683111504191489_2019-06-01.jpg,prediction failed,0,No sentiment detected.
id_1129734283118219266_2019-05-18.jpg,prediction failed,0,No sentiment detected.
id_1126970426503192576_2019-05-10.jpg,neutral,0.8,"The man in the image is looking thoughtful, but there is not enough information in the image to determine his sentiment."
id_1124930211764633600_2019-05-05.jpg,positive,0.8,The image shows two bees collecting pollen from a flower. This is a positive image because bees are important pollinators and flowers are a symbol of beauty and growth.
id_1127181817180614656_2019-05-11.jpg,prediction failed,0,No sentiment detected.
id_1124354383305748480_2019-05-03.jpg,negative,0.8,"The image shows a group of people holding signs with slogans such as 'Stop climate change' and 'There is no planet B'. The people in the image are wearing warm clothes, suggesting that it is cold outside. The overall tone of the image is negative, as it suggests that the people in the image are concerned about climate change and its effects."
id_1122531067192336384_2019-04-28.jpg,prediction failed,0,No sentiment detected.
id_1133392257548267520_2019-05-28.jpg,prediction failed,0,No sentiment detected.
id_1117043107969871872_2019-04-13.jpg,prediction failed,0,No sentiment detected.
id_1130521568210292742_2019-05-20.jpg,negative,0.9,"The image is a meme comparing scientists' and centrists' proposals to address climate change. The scientist is portrayed as saying that we have 11 years to cut emissions in half, while the centrist is portrayed as saying that their proposal will take 50 years and has a low chance of happening. The image is critical of centrists and suggests that their approach to climate change is inadequate."
id_1129776028543520768_2019-05-18.jpg,positive,0.9,"The image shows a person smiling and speaking in front of a large crowd. The person is likely giving a speech or presentation, and the crowd is likely listening attentively. The image is well-lit and bright, which suggests that the event is taking place in a positive and upbeat atmosphere."
id_1133313167105200129_2019-05-28.jpg,prediction failed,0,No sentiment detected.
id_1128684136414294016_2019-05-15.jpg,prediction failed,0,No sentiment detected.
id_1135156909064040449_2019-06-02.jpg,prediction failed,0,No sentiment detected.
id_1120456901047857153_2019-04-22.jpg,prediction failed,0,No sentiment detected.
id_1120389051436158976_2019-04-22.jpg,negative,0.9,The image is Greta Thunberg speaking out against climate change. She is saying that our civilization is being sacrificed for the opportunity of a very small number of people to continue making large amounts of money. This is a negative sentiment.
id_1135245086063808514_2019-06-02.jpg,prediction failed,0,No sentiment detected.
id_1136636158362996736_2019-06-06.jpg,prediction failed,0,No sentiment detected.
id_1115989597157249025_2019-04-10.jpg,negative,0.9,"The article describes a contentious exchange between two individuals, with one person repeatedly challenging the other's qualifications and expertise. The tone is confrontational and dismissive, and the overall sentiment is negative."
id_1115932566127820800_2019-04-10.jpg,prediction failed,0,No sentiment detected.
id_1132366525405569024_2019-05-25.jpg,negative,0.8,The image shows a man drowning in a green substance. The man is wearing a red shirt with the words 'Fine Gael' on it. The green substance is labeled as the Green Party. The image is likely a political cartoon satirizing the Fine Gael party.
id_1135872712969216003_2019-06-04.jpg,prediction failed,0,No sentiment detected.
id_1133900487474917376_2019-05-30.jpg,prediction failed,0,No sentiment detected.
id_1116694276723888128_2019-04-12.jpg,prediction failed,0,No sentiment detected.
id_1120111015075540992_2019-04-21.jpg,prediction failed,0,No sentiment detected.
id_1128409102621655040_2019-05-14.jpg,negative,0.9,"The image is about Biden's climate policy. The text in the image is negative and critical of Biden's policy. The image is also visually negative, with a dark background and red text. The overall sentiment of the image is negative."
id_1119275923646423043_2019-04-19.jpg,prediction failed,0,No sentiment detected.
id_1118020198265761792_2019-04-16.jpg,prediction failed,0,No sentiment detected.
id_1115760296637784064_2019-04-09.jpg,negative,0.9,"The image is an advertisement from the Australian Conservation Foundation. The ad criticizes the Australian government for approving a new coal mine. The image is of a detonated bomb, which is a metaphor for the damage that the coal mine will cause to the environment. The ad is clearly intended to be negative, and it is likely to be effective in persuading people to vote against the government in the upcoming election."
id_1119187075935420417_2019-04-19.jpg,prediction failed,0,No sentiment detected.
id_1123919838550941698_2019-05-02.jpg,prediction failed,0,No sentiment detected.
id_1127947669803085825_2019-05-13.jpg,prediction failed,0,No sentiment detected.
id_1126852822434308096_2019-05-10.jpg,positive,0.9,The woman in the image is smiling and wearing a graduation cap and gown. This suggests that she is happy and proud of her accomplishment. The image is also well-lit and has a positive overall tone.
id_1121023975969165317_2019-04-24.jpg,negative,0.9,"The image is a meme that Greta Thunberg, a climate change activist, is the privileged daughter of a Eurovision star. The image is critical of Greta Thunberg and suggests that she is not a legitimate climate change activist."
id_1123677919639949312_2019-05-01.jpg,prediction failed,0,No sentiment detected.
id_1110666921291247617_2019-03-26.jpg,positive,0.7,The image is a funny meme of a politician pointing at a picture of Aquaman riding a seahorse. The image is humorous because it is unexpected and the politician is smiling.
id_1129901532042993665_2019-05-19.jpg,negative,0.8,"The image shows a bleached anemone and coral, which are both signs of a dying reef. The anemone is white, which is not its natural color, and the coral is also white, which is a sign that it is not healthy."
id_1119149016703389696_2019-04-19.jpg,negative,0.8,The image shows a group of people protesting against the president with signs that read: 'Macron champion of polluters' and 'Macron president of polluters'. The protesters are sitting in front of a building with posters of the president on the windows.
id_1162127258145837056_2019-08-15.jpg,prediction failed,0,No sentiment detected.
id_1162063285501472768_2019-08-15.jpg,prediction failed,0,No sentiment detected.
id_1161307692364967939_2019-08-13.jpg,negative,0.7,The image contains a quote that is critical of democratic voters.
id_1159041889515048964_2019-08-07.jpg,negative,0.9,"The image shows two people arguing, with a large fire and dark smoke cloud in the background. This suggests that the argument is heated and has the potential to cause a lot of damage."
id_1144448669870989312_2019-06-28.jpg,negative,0.7,"The image is about climate change. The headline says 'Won't bow to pressure on climate change: Javadekar'. The article is about a statement made by the Environment Minister of India, Prakash Javadekar. He said that India will not bow to pressure on climate change. He also said that India is taking all possible steps to deal with climate change and asserted it will not buckle under any international pressure while ensuring that India's interests are addressed first."
id_1159964275856879617_2019-08-09.jpg,prediction failed,0,No sentiment detected.
id_1163457126787878912_2019-08-19.jpg,prediction failed,0,No sentiment detected.
id_1156640914787512321_2019-07-31.jpg,prediction failed,0,No sentiment detected.
id_1162331873898618880_2019-08-16.jpg,positive,0.6,The image shows a group of people holding a sign that says 'School Strike 4 Climate'. The people in the image are smiling and look happy. This suggests that the sentiment of the image is positive.
id_1156906623945732096_2019-08-01.jpg,prediction failed,0,No sentiment detected.
id_1150255782379892736_2019-07-14.jpg,prediction failed,0,No sentiment detected.
id_1156819162779529216_2019-08-01.jpg,prediction failed,0,No sentiment detected.
id_1152728734040043520_2019-07-20.jpg,prediction failed,0,No sentiment detected.
id_1137514915328139275_2019-06-09.jpg,prediction failed,0,No sentiment detected.
id_1141084529593073664_2019-06-18.jpg,negative,0.8,"The image is of a protest against a pipeline. The people in the image are holding signs that say things like “No consent, no pipeline” and “Stop the pipeline.” The sentiment of the image is negative because it is a protest against something."
id_1147516220855455744_2019-07-06.jpg,prediction failed,0,No sentiment detected.
id_1148590014428786693_2019-07-09.jpg,negative,0.8,"The image shows a large crowd of people wearing yellow vests and gas masks, and there is a lot of smoke in the air. The people are likely protesting against the government, and the image is a symbol of the anger and frustration that is felt by many people in the country."
id_1154806083745198080_2019-07-26.jpg,positive,0.6,"The image shows a group of people, including children, smiling and looking at a man. The man is smiling and looking at the children. The background is a classroom. The image is positive because it shows people coming together and learning."
id_1158362742308376577_2019-08-05.jpg,prediction failed,0,No sentiment detected.
id_1161972707082350598_2019-08-15.jpg,prediction failed,0,No sentiment detected.
id_1163851874921005057_2019-08-20.jpg,prediction failed,0,No sentiment detected.
id_1146301321563299840_2019-07-03.jpg,prediction failed,0,No sentiment detected.
id_1150122829641203712_2019-07-13.jpg,prediction failed,0,No sentiment detected.
id_1139134615917080577_2019-06-13.jpg,negative,0.9,The image expresses negative sentiment about the destruction of the planet and the lack of action being taken to address it.
id_1162779931652362243_2019-08-17.jpg,prediction failed,0,No sentiment detected.
id_1149650065683705856_2019-07-12.jpg,prediction failed,0,No sentiment detected.
id_1163963122450927617_2019-08-20.jpg,positive,0.9,The image shows a father smiling and laughing while holding a baby. The baby is also smiling. This suggests that the sentiment of the image is positive.
id_1157674664010928129_2019-08-03.jpg,negative,0.7,"The image is about a mass shooting. The headline is 'At Least 9 Killed in Dayton Shooting'. The article is about the shooting that happened in Dayton, Ohio. The article describes the event and the victims."
id_1158587189770563584_2019-08-06.jpg,prediction failed,0,No sentiment detected.
id_1145430824780738565_2019-06-30.jpg,prediction failed,0,No sentiment detected.
id_1150772362054230016_2019-07-15.jpg,prediction failed,0,No sentiment detected.
id_1154541602641104901_2019-07-25.jpg,negative,0.9,"The image is a screenshot of a Facebook post by Marco Rubio. In the post, Rubio expresses his concern about the growing popularity of socialism among young Americans. He cites a poll that found that almost half of young Americans would rather live in a socialist country. Rubio warns that socialism will bring poverty, chaos, and corruption. He urges people to fight against socialism."
id_1140879999265845248_2019-06-18.jpg,negative,0.8,"The image is about the global income deciles and associated lifestyle consumption emissions. It shows that the richest 10% of the world's population is responsible for almost half of total lifestyle consumption emissions, while the poorest 50% of the world's population is responsible for only around 10% of total lifestyle consumption emissions. This is a negative sentiment because it shows that the richest people in the world are responsible for the most pollution, while the poorest people in the world are responsible for the least pollution."
id_1144831460475457536_2019-06-29.jpg,prediction failed,0,No sentiment detected.
id_1141973833139871745_2019-06-21.jpg,prediction failed,0,No sentiment detected.
id_1157797113188634624_2019-08-03.jpg,negative,0.8,The image is about rich celebrities not causing carbon dioxide and has a negative connotation towards them.
id_1161617157014392832_2019-08-14.jpg,prediction failed,0,No sentiment detected.
id_1154439835966296064_2019-07-25.jpg,prediction failed,0,No sentiment detected.
id_1164159904363536384_2019-08-21.jpg,prediction failed,0,No sentiment detected.
id_1143565482169176064_2019-06-25.jpg,positive,0.6,"The image shows a group of people holding signs and chanting slogans. The signs and slogans are all about climate change and the need to take action. The people in the image are all wearing black and yellow, which are the colors of the Sunrise Movement, a youth-led climate change organization. The overall tone of the image is positive and hopeful, as the people in the image are clearly passionate about their cause and are determined to make a difference."
id_1142991639230787584_2019-06-24.jpg,negative,0.9,"The image is of a woman, who seems angry or upset, saying she will buy a polar bear for every kid in the school. This is likely a figure of speech meaning she will do something drastic or spend a lot of money. The sentiment is negative because it is angry and threatening."
id_1150671089585905664_2019-07-15.jpg,prediction failed,0,No sentiment detected.
id_1157699684057649152_2019-08-03.jpg,prediction failed,0,No sentiment detected.
id_1155145067704856576_2019-07-27.jpg,prediction failed,0,No sentiment detected.
id_1155190148541423617_2019-07-27.jpg,prediction failed,0,No sentiment detected.
id_1152354170776772608_2019-07-19.jpg,prediction failed,0,No sentiment detected.
id_1145679623822426118_2019-07-01.jpg,prediction failed,0,No sentiment detected.
id_1160638268788170753_2019-08-11.jpg,negative,1,"The image is about Mitch McConnell, the Senate Majority Leader, and it says that he is the grim reaper of progressive legislation. The image lists a number of bills that have been passed by the House of Representatives but have not been voted on by the Senate. The image is critical of McConnell and his role in preventing these bills from becoming law."
id_1157205662490857472_2019-08-02.jpg,prediction failed,0,No sentiment detected.
id_1185585911733469184_2019-10-19.jpg,prediction failed,0,No sentiment detected.
id_1165156587322904577_2019-08-24.jpg,prediction failed,0,No sentiment detected.
id_1166566963507867648_2019-08-28.jpg,prediction failed,0,No sentiment detected.
id_1183688483921104896_2019-10-14.jpg,prediction failed,0,No sentiment detected.
id_1172501722943676416_2019-09-13.jpg,prediction failed,0,No sentiment detected.
id_1170093063542333440_2019-09-06.jpg,prediction failed,0,No sentiment detected.
id_1180508200329719812_2019-10-05.jpg,negative,0.9,"The image shows a person sleeping in a garbage dump. The person is lying on a dirty mattress, and there is trash all around them. The image is very sad and disturbing."
id_1176565240403767296_2019-09-24.jpg,prediction failed,0,No sentiment detected.
id_1174834290397470721_2019-09-19.jpg,prediction failed,0,No sentiment detected.
id_1164797456292311041_2019-08-23.jpg,positive,0.75,The image shows a beautiful street with a lot of green trees and flowers. There are also some people sitting outside enjoying the weather. The overall feeling of the image is positive.
id_1164781191855083520_2019-08-23.jpg,prediction failed,0,No sentiment detected.
