,image,sentiment
44,id_1084842013890101248_2019-01-14.jpg,Positive
45,id_1082623163039653889_2019-01-08.jpg,Negative
46,id_1089855848803901440_2019-01-28.jpg,Neutral
47,id_1105539760800653314_2019-03-12.jpg,Positive
48,id_1090318174665535488_2019-01-29.jpg,Positive
49,id_1089073736152694784_2019-01-26.jpg,Negative
50,id_1101181652506763264_2019-02-28.jpg,Positive
51,id_1103321823675105280_2019-03-06.jpg,Neutral
52,id_1096377876621000704_2019-02-15.jpg,Positive
53,id_1093621171076120576_2019-02-07.jpg,Negative
54,id_1109160191310868482_2019-03-22.jpg,Positive
55,id_1091516712204292097_2019-02-02.jpg,Positive
56,id_1079932515836514305_2019-01-01.jpg,Positive
57,id_1108429290201403394_2019-03-20.jpg,Positive
58,id_1102990066245296128_2019-03-05.jpg,Positive
59,id_1093182076579446785_2019-02-06.jpg,Negative
60,id_1100137001146376195_2019-02-25.jpg,Positive
61,id_1083933655712509952_2019-01-12.jpg,Positive
62,id_1095455468657537024_2019-02-12.jpg,Neutral
63,id_1080960748417761280_2019-01-03.jpg,Positive
64,id_1095438922149216261_2019-02-12.jpg,Neutral
65,id_1094008185265053696_2019-02-08.jpg,Positive
66,id_1096860401164345344_2019-02-16.jpg,Negative
67,id_1099119387708178433_2019-02-23.jpg,Negative
68,id_1083507596097654786_2019-01-10.jpg,Negative
69,id_1086187467156398080_2019-01-18.jpg,Negative
70,id_1096476785313828866_2019-02-15.jpg,Negative
71,id_1092413392550273024_2019-02-04.jpg,Positive
72,id_1099005566582644736_2019-02-22.jpg,Positive
73,id_1081069234522935297_2019-01-04.jpg,Positive
74,id_1104690641131331584_2019-03-10.jpg,Neutral
75,id_1098504937518948352_2019-02-21.jpg,Positive
76,id_1080228300264538117_2019-01-01.jpg,Neutral
77,id_1100513685494263808_2019-02-26.jpg,Negative
78,id_1110553368387297280_2019-03-26.jpg,Negative
79,id_1104011505832476672_2019-03-08.jpg,Negative
80,id_1104432435641618432_2019-03-09.jpg,Neutral
81,id_1088517515138031617_2019-01-24.jpg,Neutral
82,id_1088828640580825098_2019-01-25.jpg,Positive
83,id_1099651785898233857_2019-02-24.jpg,Negative
84,id_1110212310184968193_2019-03-25.jpg,Negative
85,id_1081820266362093568_2019-01-06.jpg,Positive
86,id_1087447612154961926_2019-01-21.jpg,Positive
87,id_1087465097755328512_2019-01-21.jpg,Positive
88,id_1095010884542496775_2019-02-11.jpg,Positive
89,id_1103669816341204993_2019-03-07.jpg,Positive
90,id_1102210580524531712_2019-03-03.jpg,Positive
91,id_1109746757330718720_2019-03-24.jpg,Positive
92,id_1086538373538361344_2019-01-19.jpg,Positive
93,id_1093254176606486542_2019-02-06.jpg,Neutral
94,id_1099399134363041792_2019-02-23.jpg,Negative
95,id_1107544666411581440_2019-03-18.jpg,Negative
96,id_1103734359671025664_2019-03-07.jpg,Positive
97,id_1092304223591587840_2019-02-04.jpg,Neutral
98,id_1102752129201123328_2019-03-05.jpg,Neutral
99,id_1106869146212544512_2019-03-16.jpg,Positive
100,id_1110163681478742017_2019-03-25.jpg,Negative
101,id_1102701916776091648_2019-03-04.jpg,Negative
102,id_1093629914622844928_2019-02-07.jpg,Negative
103,id_1099034843239858176_2019-02-22.jpg,Negative
104,id_1098628419162648576_2019-02-21.jpg,Neutral
105,id_1093169992445640704_2019-02-06.jpg,Negative
106,id_1106212705239613441_2019-03-14.jpg,Positive
107,id_1091622372095021056_2019-02-02.jpg,Positive
108,id_1090619759626903558_2019-01-30.jpg,Positive
109,id_1098193699257962496_2019-02-20.jpg,Negative
110,id_1097795277354921984_2019-02-19.jpg,Neutral
111,id_1109001928854392833_2019-03-22.jpg,Neutral
112,id_1109147477205225472_2019-03-22.jpg,Positive
113,id_1095373183794982914_2019-02-12.jpg,Neutral
114,id_1102507486161051649_2019-03-04.jpg,Positive
115,id_1083788045294305281_2019-01-11.jpg,Neutral
116,id_1094830565474197505_2019-02-11.jpg,Positive
117,id_1091599430976000000_2019-02-02.jpg,Neutral
118,id_1107687280653844482_2019-03-18.jpg,Positive
119,id_1093155910808162305_2019-02-06.jpg,Positive
120,id_1107982011418009601_2019-03-19.jpg,Positive
121,id_1086964123366313984_2019-01-20.jpg,Neutral
122,id_1104154446366367744_2019-03-08.jpg,Positive
123,id_1097950288210812928_2019-02-19.jpg,Negative
124,id_1087092502102925312_2019-01-20.jpg,Negative
125,id_1090646749297946624_2019-01-30.jpg,Positive
126,id_1093593884666544133_2019-02-07.jpg,Neutral
127,id_1093251988987543557_2019-02-06.jpg,Neutral
128,id_1096552009560477696_2019-02-15.jpg,Positive
129,id_1097912551038439430_2019-02-19.jpg,Positive
130,id_1090934429378318336_2019-01-31.jpg,Neutral
131,id_1110301439123832833_2019-03-25.jpg,Negative
132,id_1087940054931128323_2019-01-23.jpg,Positive
133,id_1106698074708074496_2019-03-15.jpg,Positive
134,id_1090651712711548928_2019-01-30.jpg,Positive
135,id_1098601157956681740_2019-02-21.jpg,Neutral
136,id_1085955462368059394_2019-01-17.jpg,Neutral
137,id_1085518623538585600_2019-01-16.jpg,Neutral
138,id_1090285868001214465_2019-01-29.jpg,Neutral
139,id_1105052644324847616_2019-03-11.jpg,Neutral
140,id_1083351484476149760_2019-01-10.jpg,Positive
141,id_1096476267866742786_2019-02-15.jpg,Negative
142,id_1106287827069759488_2019-03-14.jpg,Positive
143,id_1097987884097900544_2019-02-19.jpg,Positive
144,id_1096438500063367170_2019-02-15.jpg,Neutral
145,id_1088472549699153920_2019-01-24.jpg,Positive
146,id_1107120769337716736_2019-03-17.jpg,Negative
147,id_1098626225201922049_2019-02-21.jpg,Positive
148,id_1100699099165265920_2019-02-27.jpg,Positive
149,id_1085840081456414721_2019-01-17.jpg,"The sentiment of the image is positive, as it shows a cute polar bear and a cute polar bear cub, evoking feelings of warmth and happiness."
150,id_1080582296053444608_2019-01-02.jpg,Negative
151,id_1083530840250839040_2019-01-11.jpg,Negative
152,id_1098964013738790912_2019-02-22.jpg,Negative
153,id_1097687122557820928_2019-02-19.jpg,Neutral
154,id_1101652105910198272_2019-03-02.jpg,Neutral
155,id_1102944787102134273_2019-03-05.jpg,Positive
156,id_1080368104008491018_2019-01-02.jpg,Positive
157,id_1088293078027374592_2019-01-24.jpg,Neutral
158,id_1086459868880556033_2019-01-19.jpg,Neutral
159,id_1090934589261074432_2019-01-31.jpg,Neutral
160,id_1082683461956194305_2019-01-08.jpg,Negative
161,id_1095060282878148608_2019-02-11.jpg,Positive
162,id_1093127162645893125_2019-02-06.jpg,Neutral
163,id_1090973019294425088_2019-01-31.jpg,Positive
164,id_1083695093259923456_2019-01-11.jpg,Negative
165,id_1093894440299782144_2019-02-08.jpg,Negative
166,id_1096749605155467270_2019-02-16.jpg,Negative
167,id_1085489497905733633_2019-01-16.jpg,Neutral
168,id_1099062425742041088_2019-02-22.jpg,Neutral
169,id_1101176716070924288_2019-02-28.jpg,Neutral
170,id_1103785422734319618_2019-03-07.jpg,Positive
171,id_1092574413386526720_2019-02-05.jpg,Neutral
172,id_1101222369509568513_2019-02-28.jpg,Negative
173,id_1096712688082796544_2019-02-16.jpg,Negative
174,id_1094730223990509569_2019-02-10.jpg,Neutral
175,id_1086790671044771840_2019-01-20.jpg,Positive
176,id_1104859880467378176_2019-03-10.jpg,Negative
177,id_1110294269896450048_2019-03-25.jpg,Negative
178,id_1090962970270711809_2019-01-31.jpg,Negative
179,id_1080547022317412352_2019-01-02.jpg,Neutral
180,id_1097556549952667649_2019-02-18.jpg,Neutral
181,id_1086401642029813760_2019-01-18.jpg,Neutral
182,id_1090163541783560192_2019-01-29.jpg,Negative
183,id_1082537257515565057_2019-01-08.jpg,Neutral
184,id_1085932488902565889_2019-01-17.jpg,Positive
185,id_1099907096420724736_2019-02-25.jpg,Neutral
186,id_1089113546632425472_2019-01-26.jpg,Negative
187,id_1101975486765416448_2019-03-02.jpg,Positive
188,id_1106622574920912902_2019-03-15.jpg,Neutral
189,id_1080199439992655872_2019-01-01.jpg,Negative
190,id_1102404542262476800_2019-03-04.jpg,Positive
191,id_1110097290406973441_2019-03-25.jpg,Neutral
192,id_1106250401236561921_2019-03-14.jpg,Positive
193,id_1103478776724283392_2019-03-07.jpg,Neutral
194,id_1109452057218609152_2019-03-23.jpg,Neutral
195,id_1105544327927721984_2019-03-12.jpg,Negative
196,id_1092502786145546240_2019-02-04.jpg,Positive
197,id_1099543406634688512_2019-02-24.jpg,Positive
198,id_1087172533525323776_2019-01-21.jpg,Negative
199,id_1083801064154021889_2019-01-11.jpg,Neutral
200,id_1086434794341249025_2019-01-19.jpg,Neutral
201,id_1091076395420110848_2019-01-31.jpg,Negative
202,id_1098307837002948614_2019-02-20.jpg,Neutral
203,id_1099340722984095744_2019-02-23.jpg,Negative
204,id_1098692016836202496_2019-02-21.jpg,Negative
205,id_1081159098136182784_2019-01-04.jpg,Negative
206,id_1082107346237734912_2019-01-07.jpg,Positive
207,id_1097865217973932032_2019-02-19.jpg,Positive
208,id_1084207219082555392_2019-01-12.jpg,Positive
209,id_1080972709725683712_2019-01-03.jpg,Neutral
210,id_1081822702015528960_2019-01-06.jpg,Neutral
211,id_1105072330773020677_2019-03-11.jpg,Positive
212,id_1109921503380828161_2019-03-24.jpg,Positive
213,id_1088365871574278145_2019-01-24.jpg,Neutral
214,id_1089532757125066753_2019-01-27.jpg,Neutral
215,id_1092862017675894797_2019-02-05.jpg,Positive
216,id_1109999464838631424_2019-03-25.jpg,Negative
217,id_1104639909715984384_2019-03-10.jpg,Negative
218,id_1103498275511042049_2019-03-07.jpg,Neutral
219,id_1090302813366833153_2019-01-29.jpg,Negative
220,id_1096721839273971713_2019-02-16.jpg,Positive
221,id_1083780703861391360_2019-01-11.jpg,Positive
222,id_1093497103815503872_2019-02-07.jpg,Negative
223,id_1093197755810541571_2019-02-06.jpg,Neutral
224,id_1097201550546649093_2019-02-17.jpg,Negative
225,id_1105374640489283584_2019-03-12.jpg,Positive
226,id_1085557043505885184_2019-01-16.jpg,Positive
227,id_1108986125853605889_2019-03-22.jpg,Negative
228,id_1098743117589536769_2019-02-22.jpg,Neutral
229,id_1093542866729816065_2019-02-07.jpg,Negative
230,id_1106649037174919171_2019-03-15.jpg,Negative
231,id_1093254706430910468_2019-02-06.jpg,Positive
232,id_1084535036773158912_2019-01-13.jpg,Negative
233,id_1105474910388998144_2019-03-12.jpg,Positive
234,id_1097898023961743361_2019-02-19.jpg,Neutral
235,id_1088263834005950464_2019-01-24.jpg,Positive
236,id_1100083734580211712_2019-02-25.jpg,Neutral
237,id_1100352777295880197_2019-02-26.jpg,Negative
238,id_1100875201301090309_2019-02-27.jpg,Neutral
239,id_1106301465059037196_2019-03-14.jpg,Positive
240,id_1081262245546545152_2019-01-04.jpg,Positive
241,id_1089935497223458816_2019-01-28.jpg,Negative
242,id_1106601382067339264_2019-03-15.jpg,Positive
243,id_1079985792578027520_2019-01-01.jpg,Positive
244,id_1089810570969272328_2019-01-28.jpg,Neutral
245,id_1102420843953446912_2019-03-04.jpg,Positive
246,id_1103819871626899457_2019-03-08.jpg,Positive
247,id_1110500694493200384_2019-03-26.jpg,Negative
248,id_1091340804378034177_2019-02-01.jpg,Neutral
249,id_1110577155308769282_2019-03-26.jpg,Positive
250,id_1088363545635446784_2019-01-24.jpg,Neutral
251,id_1087505447672795136_2019-01-22.jpg,Negative
252,id_1099877122741399553_2019-02-25.jpg,Positive
253,id_1108765786833911808_2019-03-21.jpg,Positive
254,id_1088251557299261442_2019-01-24.jpg,Neutral
255,id_1082271088091037697_2019-01-07.jpg,Neutral
256,id_1098461493853532160_2019-02-21.jpg,Positive
257,id_1104537326632488960_2019-03-10.jpg,Positive
258,id_1096393112568676352_2019-02-15.jpg,Negative
259,id_1095670739817168896_2019-02-13.jpg,Neutral
260,id_1106301052607819776_2019-03-14.jpg,Positive
261,id_1091006000448983040_2019-01-31.jpg,Negative
262,id_1083122065866149888_2019-01-09.jpg,Neutral
263,id_1110178436281237504_2019-03-25.jpg,Negative
264,id_1108083547087216641_2019-03-19.jpg,Positive
265,id_1101589696122105858_2019-03-01.jpg,Neutral
266,id_1104376204847509504_2019-03-09.jpg,Neutral
267,id_1096752899307307008_2019-02-16.jpg,Negative
268,id_1099611442481905666_2019-02-24.jpg,Negative
269,id_1096887861704605696_2019-02-16.jpg,Positive
270,id_1096391962503065600_2019-02-15.jpg,Positive
271,id_1081302806617829376_2019-01-04.jpg,Negative
272,id_1094987050997157889_2019-02-11.jpg,Negative
273,id_1104338110668771328_2019-03-09.jpg,Positive
274,id_1099851060066234369_2019-02-25.jpg,Neutral
275,id_1105393022282448899_2019-03-12.jpg,Positive
276,id_1084506697908084736_2019-01-13.jpg,Neutral
277,id_1105367242701721600_2019-03-12.jpg,Positive
278,id_1085590199327850496_2019-01-16.jpg,Neutral
279,id_1101113431040630789_2019-02-28.jpg,Positive
280,id_1086548857603932160_2019-01-19.jpg,Positive
281,id_1094862706140577792_2019-02-11.jpg,Neutral
282,id_1088474751063019520_2019-01-24.jpg,Negative
283,id_1108376397477752832_2019-03-20.jpg,Negative
284,id_1088310874987651073_2019-01-24.jpg,Neutral
285,id_1090008093805735939_2019-01-28.jpg,Negative
286,id_1109088987707334657_2019-03-22.jpg,Positive
287,id_1096400143195222016_2019-02-15.jpg,Negative
288,id_1086694001561010182_2019-01-19.jpg,Positive
289,id_1093170183185854464_2019-02-06.jpg,Neutral
290,id_1109146442587873280_2019-03-22.jpg,Negative
291,id_1094282033667424259_2019-02-09.jpg,Negative
292,id_1086603442175524864_2019-01-19.jpg,Neutral
293,id_1093586566549655552_2019-02-07.jpg,Neutral
294,id_1086191509538570241_2019-01-18.jpg,Negative
295,id_1081550972520984576_2019-01-05.jpg,Neutral
296,id_1091465185221431296_2019-02-01.jpg,Positive
297,id_1094303199421435904_2019-02-09.jpg,Negative
298,id_1096129615838490626_2019-02-14.jpg,Neutral
299,id_1098164456134266882_2019-02-20.jpg,Negative
300,id_1098836291117084672_2019-02-22.jpg,Positive
301,id_1091554715890900992_2019-02-02.jpg,Positive
302,id_1092851316236435457_2019-02-05.jpg,Negative
303,id_1085508831348776960_2019-01-16.jpg,"The sentiment of the image is negative. The two images show a comparison of the Earth in 2009 and 2019, with the former being a darker shade of blue and the latter being a lighter shade of blue. This contrast highlights the changes that have occurred over the years, which can be perceived as negative, especially when considering the environmental and climate change issues."
304,id_1089132119283118080_2019-01-26.jpg,Negative
305,id_1082673367982002177_2019-01-08.jpg,Negative
306,id_1103383047632764929_2019-03-06.jpg,Neutral
307,id_1084414050518347776_2019-01-13.jpg,Negative
308,id_1096505700363235328_2019-02-15.jpg,Negative
309,id_1084147989155848192_2019-01-12.jpg,Negative
310,id_1107143708787433472_2019-03-17.jpg,Positive
311,id_1096185377071816704_2019-02-14.jpg,Neutral
312,id_1097209604424024065_2019-02-17.jpg,Negative
313,id_1089923839079915521_2019-01-28.jpg,Neutral
314,id_1098744529077727233_2019-02-22.jpg,Positive
315,id_1107321478767271938_2019-03-17.jpg,Positive
316,id_1092492739227336704_2019-02-04.jpg,Negative
317,id_1088470501175881728_2019-01-24.jpg,Positive
318,id_1093593884666531841_2019-02-07.jpg,Negative
319,id_1096485252359434240_2019-02-15.jpg,Negative
320,id_1105146280882270208_2019-03-11.jpg,Negative
321,id_1108217501840609280_2019-03-20.jpg,Positive
322,id_1091673846413967360_2019-02-02.jpg,Negative
323,id_1109675834669977600_2019-03-24.jpg,Positive
324,id_1089221472940367873_2019-01-26.jpg,Positive
325,id_1097043285980389377_2019-02-17.jpg,Negative
326,id_1099081468746366976_2019-02-22.jpg,Negative
327,id_1100394129186533376_2019-02-26.jpg,Negative
328,id_1110439663112777728_2019-03-26.jpg,Neutral
329,id_1089433543913193472_2019-01-27.jpg,Neutral
330,id_1104304154426687489_2019-03-09.jpg,Neutral
331,id_1100362469535612928_2019-02-26.jpg,Positive
332,id_1099140102616465409_2019-02-23.jpg,Positive
333,id_1085622309073825792_2019-01-16.jpg,Positive
334,id_1104551390620217344_2019-03-10.jpg,Negative
335,id_1103702071243620353_2019-03-07.jpg,Neutral
336,id_1109289916666531840_2019-03-23.jpg,Positive
337,id_1094234092386873344_2019-02-09.jpg,Positive
338,id_1093127402581053440_2019-02-06.jpg,Neutral
339,id_1087721887843708929_2019-01-22.jpg,Positive
340,id_1092272957395820544_2019-02-04.jpg,Positive
341,id_1101452424802435072_2019-03-01.jpg,Neutral
342,id_1100081574748524544_2019-02-25.jpg,Negative
343,id_1109585795931926529_2019-03-23.jpg,Positive
344,id_1103139739799031808_2019-03-06.jpg,Neutral
345,id_1098938178692673536_2019-02-22.jpg,Positive
346,id_1096489489327968266_2019-02-15.jpg,Negative
347,id_1109624922094002176_2019-03-24.jpg,Positive
348,id_1094009224487751685_2019-02-08.jpg,Positive
349,id_1110152802456752128_2019-03-25.jpg,Negative
350,id_1099570778956124161_2019-02-24.jpg,Negative
351,id_1096769963287891969_2019-02-16.jpg,Negative
352,id_1088265904926978049_2019-01-24.jpg,Neutral
353,id_1091688250379567108_2019-02-02.jpg,Negative
354,id_1091964578232180737_2019-02-03.jpg,Neutral
355,id_1088082018104197123_2019-01-23.jpg,Negative
356,id_1088455868700516357_2019-01-24.jpg,Negative
357,id_1097875389471285248_2019-02-19.jpg,Negative
358,id_1104746072453382146_2019-03-10.jpg,Neutral
359,id_1093624622598291457_2019-02-07.jpg,Neutral
360,id_1090544034324627457_2019-01-30.jpg,Positive
361,id_1089285642826088448_2019-01-26.jpg,Positive
362,id_1109015929520832512_2019-03-22.jpg,Neutral
363,id_1106326893228376066_2019-03-14.jpg,Negative
364,id_1092510515950219264_2019-02-04.jpg,Positive
365,id_1089813103678799874_2019-01-28.jpg,Negative
366,id_1093201220238487552_2019-02-06.jpg,Negative
367,id_1100852243350388736_2019-02-27.jpg,Negative
368,id_1093986109166706689_2019-02-08.jpg,Positive
369,id_1080523978190376960_2019-01-02.jpg,Negative
370,id_1087350454848311296_2019-01-21.jpg,Neutral
371,id_1087745512906711041_2019-01-22.jpg,Neutral
372,id_1101014272208003072_2019-02-28.jpg,Positive
373,id_1097987187084189696_2019-02-19.jpg,Neutral
374,id_1099398381540130816_2019-02-23.jpg,Negative
375,id_1093560288610263042_2019-02-07.jpg,Neutral
376,id_1106973560533368832_2019-03-16.jpg,Positive
377,id_1085620261595041797_2019-01-16.jpg,Negative
378,id_1098229565334392835_2019-02-20.jpg,Positive
379,id_1096494783256846339_2019-02-15.jpg,Negative
380,id_1103705787120185345_2019-03-07.jpg,Positive
381,id_1091641627381256192_2019-02-02.jpg,Positive
382,id_1091137159350898689_2019-02-01.jpg,Positive
383,id_1094341985908019200_2019-02-09.jpg,Positive
384,id_1081406708436688896_2019-01-05.jpg,Positive
385,id_1082814891671646209_2019-01-09.jpg,Neutral
386,id_1098656129733849088_2019-02-21.jpg,Negative
387,id_1105915684498767872_2019-03-13.jpg,Neutral
388,id_1093834540458696705_2019-02-08.jpg,Neutral
389,id_1085703799816126465_2019-01-17.jpg,Positive
390,id_1093528826246819840_2019-02-07.jpg,Neutral
391,id_1098293725510414338_2019-02-20.jpg,Negative
392,id_1109117773542772736_2019-03-22.jpg,Neutral
393,id_1094847538602094592_2019-02-11.jpg,Positive
394,id_1101871231974948864_2019-03-02.jpg,Positive
395,id_1095588865358872582_2019-02-13.jpg,Neutral
396,id_1088177179593199616_2019-01-23.jpg,Positive
397,id_1081204886992228353_2019-01-04.jpg,Positive
398,id_1100488339088650241_2019-02-26.jpg,Negative
399,id_1105886432881590278_2019-03-13.jpg,Negative
400,id_1080842163104202752_2019-01-03.jpg,Neutral
401,id_1100080417061982210_2019-02-25.jpg,Positive
402,id_1089894392335421440_2019-01-28.jpg,Neutral
403,id_1095049092995211264_2019-02-11.jpg,Negative
404,id_1080492241528016896_2019-01-02.jpg,Positive
405,id_1090654185941598210_2019-01-30.jpg,Negative
406,id_1087397706014720002_2019-01-21.jpg,Positive
407,id_1101822035171381248_2019-03-02.jpg,Positive
408,id_1083744396347006977_2019-01-11.jpg,Neutral
409,id_1102701739239792646_2019-03-04.jpg,Negative
410,id_1099597059307569152_2019-02-24.jpg,Neutral
411,id_1087024348169494530_2019-01-20.jpg,Negative
412,id_1085633436713476096_2019-01-16.jpg,Neutral
413,id_1096732300941905920_2019-02-16.jpg,Neutral
414,id_1110512039502508033_2019-03-26.jpg,Positive
415,id_1085733765358313473_2019-01-17.jpg,Negative
416,id_1080073461064781829_2019-01-01.jpg,Positive
417,id_1104807932926062597_2019-03-10.jpg,Neutral
418,id_1106678662043234311_2019-03-15.jpg,Neutral
419,id_1091343104781811713_2019-02-01.jpg,Positive
420,id_1090567795480375296_2019-01-30.jpg,Neutral
421,id_1084196116860624896_2019-01-12.jpg,Negative
422,id_1100806293248462849_2019-02-27.jpg,Negative
423,id_1098655192713699330_2019-02-21.jpg,Positive
424,id_1094729479702962187_2019-02-10.jpg,Negative
425,id_1093260226831269888_2019-02-06.jpg,Negative
426,id_1094681365877088256_2019-02-10.jpg,Negative
427,id_1093858991774547968_2019-02-08.jpg,Negative
428,id_1101679801260302337_2019-03-02.jpg,Neutral
429,id_1104857370671214593_2019-03-10.jpg,Neutral
430,id_1102649837328179201_2019-03-04.jpg,Positive
431,id_1108407817428520960_2019-03-20.jpg,Neutral
432,id_1095824322369867777_2019-02-13.jpg,Neutral
433,id_1088147238180802561_2019-01-23.jpg,Positive
434,id_1090275624680411136_2019-01-29.jpg,Neutral
435,id_1109414653183123456_2019-03-23.jpg,Neutral
436,id_1083552848120561665_2019-01-11.jpg,Neutral
437,id_1098602188736204808_2019-02-21.jpg,Positive
438,id_1086112602156134401_2019-01-18.jpg,Positive
439,id_1097616952191795200_2019-02-18.jpg,Positive
440,id_1108135556075016192_2019-03-19.jpg,Positive
441,id_1107955073454358533_2019-03-19.jpg,Positive
442,id_1090639686798725120_2019-01-30.jpg,Negative
443,id_1106303056189313025_2019-03-14.jpg,Negative
444,id_1096052884058357760_2019-02-14.jpg,Positive
445,id_1090655031773274117_2019-01-30.jpg,Neutral
446,id_1109526310693621762_2019-03-23.jpg,Positive
447,id_1106902550463369216_2019-03-16.jpg,Negative
448,id_1096115729873522688_2019-02-14.jpg,Positive
449,id_1093560878174269441_2019-02-07.jpg,Positive
450,id_1092878776793468931_2019-02-05.jpg,Neutral
451,id_1102769894255484928_2019-03-05.jpg,Neutral
452,id_1108363131460485120_2019-03-20.jpg,Positive
453,id_1101396137196601345_2019-03-01.jpg,Neutral
454,id_1105612588698591232_2019-03-12.jpg,Neutral
455,id_1105427185995669504_2019-03-12.jpg,Negative
456,id_1083767274618716160_2019-01-11.jpg,Negative
457,id_1097916238938943488_2019-02-19.jpg,Neutral
458,id_1083438847764107264_2019-01-10.jpg,Neutral
459,id_1100089249377013761_2019-02-25.jpg,Negative
460,id_1107569832092790784_2019-03-18.jpg,Positive
461,id_1105746786994536448_2019-03-13.jpg,Neutral
462,id_1089200883236261889_2019-01-26.jpg,Neutral
463,id_1109964812933623814_2019-03-24.jpg,Positive
464,id_1089644831452758017_2019-01-27.jpg,Positive
465,id_1093908907955838976_2019-02-08.jpg,Positive
466,id_1090652761715339265_2019-01-30.jpg,Negative
467,id_1095641927326883840_2019-02-13.jpg,Positive
468,id_1081592651353341952_2019-01-05.jpg,Neutral
469,id_1101145573237903360_2019-02-28.jpg,Positive
470,id_1101772472767127553_2019-03-02.jpg,Negative
471,id_1101432347705004032_2019-03-01.jpg,Neutral
472,id_1095729525705662465_2019-02-13.jpg,Negative
473,id_1106628003977707521_2019-03-15.jpg,Neutral
474,id_1096474264574853120_2019-02-15.jpg,Negative
475,id_1089937379870294016_2019-01-28.jpg,Negative
476,id_1085696686272512002_2019-01-17.jpg,Positive
477,id_1096109105222217728_2019-02-14.jpg,Positive
478,id_1081211263110258693_2019-01-04.jpg,Neutral
479,id_1102784853781692417_2019-03-05.jpg,Neutral
480,id_1105744209527689216_2019-03-13.jpg,Neutral
481,id_1091399015932018690_2019-02-01.jpg,Positive
482,id_1095110473534582784_2019-02-12.jpg,Positive
483,id_1081505639619350528_2019-01-05.jpg,Positive
484,id_1093211109048418304_2019-02-06.jpg,Negative
485,id_1102760058977427458_2019-03-05.jpg,Positive
486,id_1087827835270688769_2019-01-22.jpg,Negative
487,id_1100130878678880257_2019-02-25.jpg,Negative
488,id_1107305381292703750_2019-03-17.jpg,Positive
489,id_1106309344415477760_2019-03-14.jpg,Positive
490,id_1100702524670164992_2019-02-27.jpg,Neutral
491,id_1097554708149997570_2019-02-18.jpg,Positive
492,id_1096152795739291649_2019-02-14.jpg,Negative
493,id_1104571802037248000_2019-03-10.jpg,Negative
494,id_1105751353954091008_2019-03-13.jpg,Negative
495,id_1100795802224611328_2019-02-27.jpg,Negative
496,id_1087843814142889991_2019-01-22.jpg,Neutral
497,id_1086890557580861440_2019-01-20.jpg,Neutral
498,id_1088320020365623301_2019-01-24.jpg,Negative
499,id_1108042949449969666_2019-03-19.jpg,Positive
500,id_1103203165011406848_2019-03-06.jpg,Positive
501,id_1105331613347516416_2019-03-12.jpg,Neutral
502,id_1094594345704083456_2019-02-10.jpg,Negative
503,id_1109922837572157440_2019-03-24.jpg,Positive
504,id_1087308016326766592_2019-01-21.jpg,Positive
505,id_1103628918760898560_2019-03-07.jpg,Neutral
